Actual,Forecast
47942.00000000001,46832.535
52803.0,52151.77
61539.0,60336.383
67714.0,68140.99
69975.0,70416.45
71245.0,70942.266
72046.0,72666.06
72699.0,73023.29
72198.0,72621.61
71751.0,71904.1
71046.0,71277.64
70807.0,70803.625
71082.0,71475.89
72627.0,72421.24
72033.0,73123.734
70272.0,70513.68
66430.0,67539.414
62778.0,63323.207
60250.0,59545.992
56179.0,56670.74
53198.0,52737.33
51488.0,50972.36
50719.0,50429.75
51447.0,51001.5
52607.00000000001,53245.09
55760.0,56376.22
62590.00000000001,62343.79
68076.0,68644.734
70186.0,70435.36
70503.0,70718.71
70966.0,71512.1
71523.0,71646.49
71464.0,71325.6
71355.0,70910.68
70738.0,70898.68
70300.0,70721.16
71529.0,71033.64
73345.0,72638.766
72277.0,73011.34
71145.0,69842.164
68140.0,68127.23
64953.0,64614.2
62370.99999999999,61253.316
58589.99999999999,58503.906
54885.0,55017.41
53306.00000000001,52248.586
52968.0,52038.49
53331.00000000001,53172.836
54079.0,54728.633
58149.0,56978.47
66314.0,64968.867
71942.0,71727.62
73826.0,72979.08
74183.0,73289.75
74889.0,74604.336
75050.0,74770.04
74360.0,74101.836
74626.0,73445.42
74066.0,74100.73
73886.0,74038.15
74814.0,74576.11
76925.0,75779.22
76552.0,76282.71
75249.0,73688.33
70176.0,71309.15
66073.0,66263.48
63325.0,62674.69
58933.99999999999,59575.27
55730.0,55537.938
53846.00000000001,53427.617
53178.0,52664.832
53559.00000000001,53429.355
54984.0,54970.41
57573.0,58874.9
65416.0,63908.207
71943.0,71827.46
73813.0,73660.164
73544.0,73126.31
74008.0,73994.65
74704.0,74438.5
74435.0,74000.81
74265.0,73523.234
73778.0,73780.01
73570.0,73959.47
74708.0,74500.7
76229.0,75793.375
75319.0,75786.79
74126.0,72888.555
70020.0,70868.586
66116.0,66357.71
62738.00000000001,62626.54
58298.0,59053.08
55550.0,55036.766
53922.0,53341.406
53080.0,52805.8
53329.00000000001,53159.434
54799.0,54455.145
57318.0,58538.332
65132.00000000001,63318.305
70992.0,71257.96
73406.0,72823.914
73441.0,72919.85
73890.0,73870.66
74224.0,74113.9
73607.0,73547.17
72050.0,72757.34
70599.0,71372.37
70128.0,70786.11
71251.0,71858.73
72382.0,73506.59
71018.0,72974.41
69115.0,69450.86
65588.0,67112.03
62203.0,62931.59
59862.0,59298.46
56117.0,56610.84
52433.0,53028.08
50392.0,50256.895
49086.0,49216.41
49008.00000000001,48647.46
49298.0,49514.93
49644.0,50838.336
51016.0,52435.156
54577.00000000001,54957.918
57420.0,58949.598
59908.0,60057.03
61008.99999999999,61391.055
61467.00000000001,61532.984
60550.0,61304.586
59343.99999999999,59641.42
58375.99999999999,58534.695
58252.0,58418.777
60229.99999999999,59496.33
63032.00000000001,62185.656
63056.0,63417.176
61252.0,60967.074
57819.99999999999,58781.836
55192.00000000001,55411.55
54389.99999999999,52830.57
50955.0,51681.016
47638.99999999999,47888.832
45353.0,45402.77
44172.0,43636.066
43741.0,43529.3
43675.0,43569.13
43958.0,43983.33
43962.0,45347.79
46338.0,45736.086
49599.0,49894.258
53228.0,52774.277
55728.0,55511.367
57970.0,56658.0
58017.0,58289.688
56186.99999999999,57272.64
54917.0,54697.062
54797.0,54484.7
56545.00000000001,55802.39
58714.0,58490.594
59554.0,59508.89
57965.0,58524.855
55853.0,56105.78
54063.0,54155.44
53757.00000000001,51873.7
50335.0,51051.414
47347.0,46940.504
45893.0,45042.723
44967.0,44449.51
45730.0,44958.805
47481.0,47362.3
52219.0,51197.508
62425.0,59612.14
69852.0,68709.68
72102.0,71366.24
72248.0,71746.37
73597.0,73390.56
74178.0,74475.195
73699.0,73954.02
73980.0,73163.26
72815.0,73337.53
72084.0,72229.234
72609.0,72157.01
73708.0,73658.99
72751.0,73944.305
71173.0,70951.86
67839.0,68265.21
63698.99999999999,64386.56
60067.0,60000.324
54947.0,56322.438
51184.0,51516.23
49465.0,49078.598
48956.0,48694.754
49494.0,49687.184
50715.99999999999,51024.43
55432.0,54532.83
63805.99999999999,63910.39
69958.0,69881.055
71876.0,71355.375
71869.0,71988.586
72477.0,72972.46
72951.0,73132.805
72259.0,72758.44
71993.0,71752.555
71326.0,71545.1
70885.0,71432.51
72001.0,71789.15
74612.0,73119.86
74136.0,73955.07
72424.0,70978.38
68567.0,68309.17
64830.0,64403.746
61925.00000000001,60769.938
57988.0,57800.83
54336.0,54401.06
52911.0,51939.734
52285.0,52067.992
52963.0,52709.793
54295.0,55028.754
56949.99999999999,58592.69
64819.0,63360.574
70449.0,70708.31
72082.0,72155.98
72001.0,71802.46
71510.0,72791.1
72298.0,72103.49
71684.0,71959.65
71402.0,71091.24
70688.0,70967.49
70802.0,70949.445
72168.0,72127.27
73750.0,73512.87
73313.0,73349.25
72461.0,70904.31
69074.0,69224.96
65662.0,65269.184
62985.99999999999,61949.92
58182.0,59167.395
54149.00000000001,54703.95
52029.0,51721.81
50856.0,50631.992
51478.99999999999,50536.945
52829.0,52753.426
56538.00000000001,55857.555
64324.0,63015.27
70449.0,70574.28
72466.0,72364.95
72723.0,72301.24
73108.0,73451.45
74079.0,73597.84
73419.0,73542.67
73272.0,72658.92
72491.0,72853.62
72200.0,72822.76
73723.0,73497.91
74525.0,75332.26
73975.0,74452.74
72562.0,71822.77
69540.0,69556.93
64688.0,65774.99
60889.0,60838.336
56372.00000000001,57355.56
52735.0,53109.1
50557.00000000001,50742.734
49693.0,49619.4
49712.00000000001,49935.914
51510.0,50516.555
55138.0,55580.91
63398.0,62351.062
69928.0,69712.23
73025.0,71710.46
73435.0,72634.266
74510.0,73772.7
74920.0,74562.95
74042.0,74261.48
73178.0,73167.44
71453.0,72485.86
70770.0,71177.3
72315.0,71613.53
73864.0,73963.734
72450.0,73921.0
70168.0,70185.47
66080.0,67527.16
62247.99999999999,63158.84
59504.0,59213.727
55606.0,56136.773
52729.0,52451.703
50560.0,50681.07
49512.0,49373.12
49472.0,49394.79
49881.0,50176.805
49832.0,52105.35
51024.00000000001,52973.336
54346.0,55320.414
58365.00000000001,58852.223
61452.99999999999,61542.12
63695.0,63022.555
64459.0,64256.305
64034.00000000001,64255.266
62685.0,63305.1
61405.0,61765.22
61258.0,60985.63
62711.0,62122.19
64615.00000000001,64337.86
64121.0,65111.188
61805.99999999999,62628.2
58381.0,59913.26
56448.0,56578.418
54884.0,54584.234
51243.0,52237.03
48262.0,48294.637
46226.0,45986.766
44920.0,44598.09
44749.0,44231.3
44770.0,44808.28
44966.0,45325.715
44824.0,46606.215
46808.00000000001,46832.91
50007.0,50261.477
53155.0,53223.152
56095.99999999999,55226.48
58491.99999999999,57194.62
58534.0,58747.96
56712.0,57596.566
55792.99999999999,55079.223
55658.0,55407.824
57513.00000000001,56340.188
60167.0,59127.113
60528.0,60746.95
59666.0,59042.004
57542.0,57768.145
56095.0,55544.133
55182.0,53775.664
51862.00000000001,52133.184
49578.0,48459.086
48266.0,47128.82
48004.0,46724.39
49155.0,48295.953
51309.0,51322.76
54893.0,55773.754
63470.0,61572.117
70603.0,69527.81
73455.0,72375.65
74314.0,72929.1
74792.0,74511.47
76321.0,75145.16
76177.0,75446.25
75471.0,75076.82
74073.0,74248.55
73916.0,73139.26
75006.0,74006.03
76450.0,75785.04
75469.0,75985.234
73871.0,73093.53
69593.0,70671.055
66254.0,66139.35
63139.00000000001,62798.36
59079.0,59218.06
55051.0,55513.367
53420.00000000001,52299.12
52678.0,52312.04
52949.0,52873.168
54455.99999999999,54365.61
57423.0,58383.1
65513.0,64408.188
71360.0,72181.375
73661.0,73323.2
73962.0,73325.56
74306.0,74611.75
74634.0,74607.41
74214.0,74003.375
73958.0,73547.24
73024.0,73562.805
72419.0,73311.086
73090.0,73742.11
74690.0,74853.95
73362.0,75006.06
71573.0,71470.69
67812.0,68929.25
64508.0,64711.688
61455.0,61217.645
57133.0,57765.03
54576.0,53886.926
53007.0,52475.016
52163.0,52070.105
52740.99999999999,52397.79
54250.99999999999,54380.41
57291.0,58400.633
63949.0,63550.613
69967.0,69406.16
72216.0,71785.67
72402.0,72134.555
72856.0,72715.25
73056.0,73161.24
72397.0,72582.78
71647.0,71563.5
70640.0,71070.555
70516.0,70676.66
71666.0,71639.0
73447.0,73105.375
72264.0,73275.555
70977.0,69990.1
68085.0,68158.56
64602.99999999999,64695.52
62194.0,60981.47
57808.0,58502.285
55353.0,54277.36
53509.0,53192.19
52721.0,52125.25
52958.0,52768.32
54331.00000000001,54149.094
57604.00000000001,57907.76
64344.0,63582.562
70346.0,69861.336
72143.0,72230.83
72293.0,72111.86
72991.0,72755.57
73260.0,73386.15
72863.0,72692.83
72463.0,72018.15
71798.0,72092.516
71451.0,72115.53
72676.0,72586.26
74506.0,74118.95
74015.0,74379.78
72734.0,71644.56
69254.0,69468.445
65746.0,65584.59
63360.0,62041.637
59719.0,59457.11
56348.0,56094.8
54017.0,53799.465
52831.0,52529.055
53897.0,52556.96
54454.00000000001,55886.527
57696.99999999999,57255.98
64554.0,63951.2
70875.0,70749.984
73580.0,72854.13
74117.0,73220.06
74008.0,74195.28
74214.0,74077.32
73119.0,73570.22
72236.0,72303.0
70837.0,71706.9
70692.0,71075.63
71895.0,72349.7
72809.0,74000.484
71096.0,73267.92
69147.0,69577.94
65638.0,67417.29
62333.0,63181.84
60035.0,59564.832
56917.0,56831.633
54090.0,53857.332
52225.99999999999,51919.625
51046.0,51034.938
50286.00000000001,50699.207
50152.0,50389.098
50226.0,51615.77
50854.0,52913.22
54224.00000000001,53935.53
58764.0,58496.195
62163.0,62109.523
63757.99999999999,63606.01
64333.0,63995.8
63661.0,64238.676
62135.0,63057.793
60994.0,61195.758
60996.0,60875.46
62281.99999999999,62340.168
64427.0,64208.5
63992.0,65263.92
62422.0,62726.72
59261.99999999999,60760.473
57419.0,57352.77
56820.0,55422.492
52929.99999999999,54009.492
49203.0,49600.406
47794.00000000001,46693.957
46676.0,46170.375
46463.0,45960.832
45922.0,46516.137
46088.0,45912.805
45481.0,47746.816
48179.00000000001,47126.42
51321.0,52242.137
55723.0,54546.957
58632.0,58323.703
61278.00000000001,59663.6
61221.00000000001,61504.82
59159.0,60428.215
57227.99999999999,57625.07
56618.00000000001,56332.297
58088.0,57283.02
60965.0,60244.895
61465.0,62467.53
60313.0,60462.395
57809.00000000001,58536.855
56132.0,56184.15
55780.0,54188.715
52838.0,52979.465
50836.0,49312.8
49194.0,48178.457
48426.99999999999,47135.324
48255.0,48054.484
49503.0,48973.32
53186.0,52411.746
61615.00000000001,59294.832
67783.0,68063.336
70409.0,70519.15
70693.0,71051.57
71334.0,72187.445
72165.0,72574.22
72016.0,72302.6
71435.0,71663.4
70304.0,70810.13
70194.0,69802.88
70588.0,70818.35
71738.0,71994.516
70967.0,72329.69
69892.0,69726.51
66516.0,67643.23
63427.0,63522.508
60929.0,60239.184
56602.00000000001,57281.98
52860.0,53078.137
51456.0,50332.875
50179.00000000001,50324.715
50151.0,49974.574
51535.0,50981.195
54872.0,54830.453
62636.0,61307.223
69092.0,69000.766
71235.0,71319.016
71039.0,71395.53
71127.0,72066.39
72741.0,72162.88
72975.0,72673.555
72550.0,72346.42
70221.0,71821.055
69435.0,69866.66
71106.0,70700.555
73429.0,73430.38
73059.0,73715.42
72159.0,70488.02
68351.0,68752.95
64383.0,64467.465
61368.0,60614.465
57639.0,57434.266
53844.0,54131.53
51844.0,51377.277
51178.0,50757.94
51769.0,51425.844
53013.0,53510.01
56054.0,56769.43
63461.0,62646.945
70456.0,69624.62
73580.0,72216.68
73829.0,72951.57
73922.0,73777.21
73942.0,74091.33
73216.0,73467.88
72525.0,72451.36
71609.0,71899.93
71098.0,71546.07
72232.0,72092.95
73335.0,73793.54
72298.0,73501.42
70697.0,70410.42
66722.0,68132.04
63871.0,63606.42
60892.0,60716.793
55971.00000000001,57180.812
51696.0,52737.305
50312.0,49351.793
49310.0,49493.105
49421.0,49315.05
50662.0,50244.637
53298.0,53671.637
60311.99999999999,59273.277
67080.0,66983.75
70040.0,69855.39
70266.0,70389.29
70657.0,71020.97
71125.0,71509.39
70861.0,71104.22
70175.0,70327.555
69398.0,69723.27
69019.0,69554.9
70142.0,70157.54
71443.0,71759.21
70443.0,71630.96
68740.0,68514.73
64466.0,66124.914
61187.00000000001,61288.266
58387.0,58090.78
54158.00000000001,54755.527
50663.0,51059.805
48549.99999999999,48554.69
47032.0,47545.56
46941.99999999999,46614.3
48034.0,47436.332
50646.0,50820.28
56545.00000000001,56245.727
62928.99999999999,63063.26
66845.0,66566.73
68140.0,68030.18
68902.0,68878.24
68862.0,69533.78
68422.0,68902.016
67173.0,67949.78
64763.00000000001,66504.695
64294.0,64010.055
66502.0,65252.473
67320.0,68705.51
66515.0,67624.27
64508.0,64589.605
60159.0,62396.117
57505.0,57466.293
54893.0,54935.84
51104.0,51552.453
47631.0,48283.656
45118.0,45487.484
43341.0,43893.656
42842.0,42513.145
43553.0,42640.64
43910.0,45009.883
44862.0,46211.438
47991.0,48042.055
51851.0,52100.484
55095.0,55031.703
56498.0,56778.457
58047.0,56859.832
57369.0,58008.75
55912.0,56257.293
55161.99999999999,54378.023
55218.0,54500.29
57026.0,55666.656
59276.00000000001,58211.95
59945.0,59313.938
58004.0,58141.16
54371.0,55423.734
51920.0,51951.1
51013.0,49661.1
46843.0,48323.47
43621.0,43786.906
41486.0,41653.406
40258.0,40015.465
39668.0,39943.89
39840.0,39485.75
39651.0,40578.734
39553.0,41171.273
41766.0,41894.26
45195.0,45612.51
48466.00000000001,48805.934
51182.0,50947.824
53776.0,52549.832
54079.0,54424.316
52976.00000000001,53470.184
51712.0,51747.305
51430.0,50875.3
53143.99999999999,51807.703
54714.0,54766.06
54869.0,55529.223
53530.0,54210.37
51008.00000000001,52486.113
48499.99999999999,49847.6
48194.0,47056.47
44301.0,46390.926
40947.0,41492.336
38665.0,39158.95
38104.0,37150.336
38232.0,38304.48
39419.0,38757.72
40474.0,41303.375
41452.0,44113.688
44827.0,46268.85
49228.0,50475.95
52954.0,53758.6
53071.0,55718.86
53339.0,54277.336
52638.0,53851.316
51656.0,52207.082
50031.0,50647.164
49643.0,48817.42
51216.99999999999,50070.465
54038.0,53314.086
52699.99999999999,55501.81
50526.0,51129.836
47994.0,49182.69
46577.0,46788.336
46930.0,45163.113
44601.0,44769.605
42436.0,41869.934
40443.0,40599.152
39414.0,39083.406
39080.0,39168.355
39118.0,39433.52
39314.0,40476.23
38742.0,41610.56
40267.0,40643.06
43238.0,43204.95
47285.0,46308.51
50418.00000000001,49950.97
52321.0,51745.297
51105.0,52562.562
48801.0,50039.496
47260.0,47399.36
46331.0,46723.48
48168.0,47149.17
50810.0,51198.223
51599.0,52953.637
50705.00000000001,51353.395
49332.0,49631.016
47940.00000000001,48308.207
47943.99999999999,46322.273
44879.0,45928.75
43037.0,42138.586
41668.0,41548.508
40435.0,40660.07
40089.0,40437.793
39957.0,40690.516
39480.0,41541.79
39260.0,41586.406
40974.0,41766.184
44030.0,44616.645
47956.0,47730.27
50296.0,51116.79
52178.0,51863.723
51765.0,52944.46
49551.0,51339.277
48986.0,48242.445
48685.0,49081.984
50329.00000000001,49396.695
53234.99999999999,52485.773
53897.99999999999,54906.52
53048.0,53411.293
51005.0,51853.31
50141.99999999999,49875.14
49343.00000000001,48946.426
46554.0,47270.04
44326.0,44036.805
42406.0,42375.168
41649.0,40985.445
41687.0,41518.05
42789.0,42395.324
44374.0,45050.805
47333.0,48242.406
51124.00000000001,53025.625
54917.0,56843.383
57129.0,59277.543
58384.0,60001.207
59119.0,60244.37
59127.0,60025.758
57878.0,59005.05
56795.0,56870.582
56530.99999999999,56091.7
58491.99999999999,57012.67
61274.0,60234.207
61017.99999999999,61848.215
59217.0,59047.348
55792.99999999999,56943.242
53036.0,53619.312
51626.99999999999,50871.707
48677.0,49077.145
46149.0,45865.074
43896.0,44144.32
42908.0,42427.48
42695.0,42632.445
43096.0,43051.88
44638.0,44660.938
47615.99999999999,48373.85
50817.0,52821.29
53963.0,55279.562
56152.0,57243.188
57338.0,58287.2
57923.00000000001,58350.35
58346.0,58024.332
57414.0,57903.72
56195.99999999999,56299.914
56175.0,55362.656
58099.0,56773.227
60734.0,59557.875
60487.0,60796.633
58593.0,58191.062
55370.0,56105.594
53384.0,52990.85
52202.0,51043.07
49075.0,49330.57
46544.0,46112.125
44016.0,44476.12
43228.0,42460.367
42900.0,43164.008
42907.0,43336.45
42947.0,44289.12
43580.0,45306.363
46568.0,46871.37
50400.0,50980.043
53589.0,54078.45
55306.00000000001,55809.707
56502.0,56220.21
56099.0,56830.875
55209.99999999999,55497.188
54429.00000000001,54355.168
54905.00000000001,54066.605
56978.0,55825.824
59684.0,58371.105
59753.99999999999,59847.01
57876.99999999999,57870.08
54441.0,55719.73
52266.99999999999,52496.33
51049.00000000001,50531.23
48032.0,48774.41
44786.0,45369.453
42875.0,42573.54
41307.0,41508.73
40621.0,40608.03
40848.0,40501.793
40804.0,41669.277
40415.0,42243.36
41934.0,42113.08
44230.0,45323.12
47261.00000000001,47401.766
50144.0,49938.848
52929.99999999999,51873.79
52257.99999999999,53908.93
50276.0,51336.664
48810.00000000001,48910.094
49277.00000000001,48548.47
50977.99999999999,51036.24
54079.0,53145.164
54287.0,55416.613
52789.00000000001,53280.906
50308.0,51461.434
48647.0,49188.098
48075.0,47456.89
45512.0,46275.754
42900.0,43074.11
40755.0,40967.18
39516.0,39312.977
39287.0,39094.523
40008.0,39578.11
40917.0,41422.055
41860.0,43432.234
44254.0,45399.152
47359.00000000001,48952.49
50024.00000000001,51597.96
51428.99999999999,52911.87
52528.99999999999,52961.266
52917.0,53226.402
52137.0,52757.574
51349.0,51202.418
51421.99999999999,50703.598
53284.0,51904.47
55829.0,54782.93
55489.0,56424.652
53558.0,53919.434
50094.0,51827.246
47993.0,48559.863
47476.0,46830.76
45636.0,45876.168
42976.0,43518.543
41562.0,41013.754
40100.0,40420.74
38883.0,39367.5
38806.0,38417.61
38593.0,39259.918
38140.0,39563.016
38742.0,39255.605
39256.0,40780.797
42018.0,40899.66
44533.0,44693.453
47489.00000000001,46288.062
49261.00000000001,48963.453
48832.0,49602.137
48595.0,48210.242
48826.00000000001,48706.83
50626.0,49749.684
53793.0,52373.46
54371.0,55033.684
53815.0,53663.94
51608.99999999999,52757.99
49697.99999999999,50572.484
48859.0,48708.0
46093.0,47478.188
44318.0,44009.44
42813.0,42797.6
42318.0,41532.543
41934.0,42332.727
43607.0,42346.81
46463.0,46283.984
52329.00000000001,51504.105
57735.99999999999,60036.785
60956.0,63880.38
62833.0,64793.234
64259.0,65896.03
65434.0,66590.195
65705.0,66536.51
64848.99999999999,65910.24
63278.00000000001,64436.562
63354.0,62662.684
64290.0,64071.938
68262.0,65800.7
68159.0,68960.7
66061.0,66084.875
62543.0,62899.938
59581.00000000001,60006.8
57599.0,56841.996
53280.0,54418.895
49918.0,49829.92
